"hotel";"is_canceled";"lead_time";"arrival_date_year";"arrival_date_month";"arrival_date_day_of_month";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"deposit_type";"agent";"company";"days_in_waiting_list";"customer_type";"adr";"required_car_parking_spaces";"total_of_special_requests";"reservation_status";"reservation_status_date"
"Resort Hotel";1;190;2017;"July";24;3;8;3;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";224;0;1;"Canceled";"2017-01-27"
"Resort Hotel";1;191;2015;"July";11;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";127;0;1;"Canceled";"2015-03-17"
"Resort Hotel";1;191;2016;"April";22;1;2;2;0;0;"FB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient-Party";92;0;0;"Canceled";"2016-04-15"
"Resort Hotel";1;191;2016;"April";22;1;2;2;0;0;"FB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"C";2;"No Deposit";"";"";0;"Transient-Party";92;0;0;"Canceled";"2016-04-15"
"Resort Hotel";1;191;2016;"April";23;2;4;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";102;0;1;"Canceled";"2015-11-17"
"Resort Hotel";1;191;2016;"July";8;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";108;0;1;"Canceled";"2016-02-15"
"Resort Hotel";1;191;2016;"July";15;4;8;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";143;0;2;"Canceled";"2016-05-23"
"Resort Hotel";1;191;2016;"July";24;2;2;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"96";"";0;"Transient";26;0;0;"Canceled";"2016-07-13"
"Resort Hotel";1;191;2016;"July";29;2;5;2;0;1;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";140;0;1;"Canceled";"2016-02-04"
"Resort Hotel";1;191;2016;"June";11;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"253";"";0;"Transient";55;0;0;"Canceled";"2016-03-23"
"Resort Hotel";1;191;2016;"June";20;1;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";72;0;0;"Canceled";"2016-06-02"
"Resort Hotel";1;191;2016;"September";22;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"315";"";0;"Transient";67;0;0;"Canceled";"2016-09-19"
"Resort Hotel";1;191;2016;"September";22;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"315";"";0;"Transient";81;0;1;"Canceled";"2016-09-19"
"Resort Hotel";1;191;2017;"August";26;2;2;2;0;0;"FB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient";173;0;0;"Canceled";"2017-08-01"
"Resort Hotel";1;191;2017;"August";26;2;6;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";202;0;1;"Canceled";"2017-07-17"
"Resort Hotel";1;191;2017;"February";24;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"314";"";0;"Transient";45;0;0;"Canceled";"2016-11-21"
"Resort Hotel";1;191;2017;"July";27;2;5;2;2;0;"HB";"NLD";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";292;0;0;"Canceled";"2017-01-17"
"Resort Hotel";1;191;2017;"July";29;2;5;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";246;0;0;"Canceled";"2017-06-08"
"Resort Hotel";1;191;2017;"May";21;2;3;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"240";"";0;"Transient";85;0;1;"Canceled";"2017-04-28"
"Resort Hotel";1;192;2015;"October";3;2;2;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;0;"Canceled";"2015-09-01"
"Resort Hotel";1;192;2016;"August";22;3;6;3;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";195;0;0;"Canceled";"2016-08-10"
"Resort Hotel";1;192;2016;"February";15;1;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";50;0;3;"Canceled";"2015-08-17"
"Resort Hotel";1;192;2016;"July";30;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";205;0;0;"Canceled";"2016-01-28"
"Resort Hotel";1;192;2016;"May";8;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"147";"";0;"Transient";54;0;0;"Canceled";"2016-04-27"
"Resort Hotel";1;192;2016;"November";3;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";2;"No Deposit";"240";"";0;"Transient";38;0;0;"Canceled";"2016-06-28"
"Resort Hotel";1;192;2016;"October";31;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"196";"";0;"Transient";31;0;0;"Canceled";"2016-07-20"
"Resort Hotel";1;192;2017;"April";4;2;5;2;0;0;"BB";"USA";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";69;0;1;"Canceled";"2016-09-25"
"Resort Hotel";1;192;2017;"August";7;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"5";"";0;"Transient";164;0;0;"Canceled";"2017-01-31"
"Resort Hotel";1;192;2017;"July";8;4;6;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"143";"";0;"Transient";130;0;0;"Canceled";"2017-04-17"
"Resort Hotel";1;192;2017;"July";15;4;7;2;0;0;"BB";"ROU";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";190;0;1;"Canceled";"2017-02-21"
"Resort Hotel";1;192;2017;"July";22;2;1;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;1;"Canceled";"2017-03-16"
"Resort Hotel";1;192;2017;"July";23;2;5;2;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";155;0;0;"Canceled";"2017-01-12"
"Resort Hotel";1;192;2017;"June";11;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";88;0;0;"Canceled";"2016-12-02"
"Resort Hotel";1;192;2017;"March";28;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";47;0;0;"Canceled";"2016-09-23"
"Resort Hotel";1;193;2015;"November";8;2;4;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"171";"";0;"Transient";54;0;0;"Canceled";"2015-10-21"
"Resort Hotel";1;193;2016;"August";20;4;6;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";122;0;0;"Canceled";"2016-07-22"
"Resort Hotel";1;193;2016;"July";17;2;5;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"175";"";0;"Transient";82;0;0;"Canceled";"2016-03-24"
"Resort Hotel";1;193;2016;"June";18;4;10;1;0;0;"BB";"PRT";"Online TA";"TA/TO";1;1;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";68;0;1;"Canceled";"2015-12-08"
"Resort Hotel";1;193;2016;"September";13;0;3;2;0;0;"BB";"NLD";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";149;0;0;"Canceled";"2016-05-29"
"Resort Hotel";1;193;2016;"September";14;1;4;2;0;0;"BB";"POL";"Online TA";"TA/TO";0;0;0;"D";"D";2;"No Deposit";"240";"";0;"Transient";134;0;1;"Canceled";"2016-03-19"
"Resort Hotel";1;193;2017;"August";7;2;5;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";202;0;1;"Canceled";"2017-06-26"
"Resort Hotel";1;193;2017;"August";8;0;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";190;0;1;"Canceled";"2017-05-28"
"Resort Hotel";1;193;2017;"August";12;4;10;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient";111;0;0;"Canceled";"2017-05-01"
"Resort Hotel";1;193;2017;"August";21;1;2;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"315";"";0;"Contract";130;0;0;"Canceled";"2017-02-14"
"Resort Hotel";1;193;2017;"August";21;2;5;2;2;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"C";"C";1;"No Deposit";"314";"";0;"Transient";185;0;0;"Canceled";"2017-08-02"
"Resort Hotel";1;193;2017;"July";20;2;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;0;"Canceled";"2017-01-08"
"Resort Hotel";1;193;2017;"July";24;3;5;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";184;0;1;"Canceled";"2017-03-08"
"Resort Hotel";1;193;2017;"July";27;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;1;"No-Show";"2017-07-27"
"Resort Hotel";1;193;2017;"June";10;2;5;2;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"250";"";0;"Transient";113;0;0;"Canceled";"2017-03-13"
"Resort Hotel";1;193;2017;"June";18;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"243";"";0;"Transient";68;0;0;"Canceled";"2016-12-13"
"Resort Hotel";1;194;2016;"December";20;0;4;2;2;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";87;0;0;"Canceled";"2016-10-06"
"Resort Hotel";1;194;2016;"November";7;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"26";"";0;"Transient";27;0;0;"Canceled";"2016-10-10"
"Resort Hotel";1;194;2017;"August";6;3;5;2;0;0;"FB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"175";"";0;"Transient";179;0;0;"Canceled";"2017-01-27"
"Resort Hotel";1;194;2017;"August";15;0;5;2;0;0;"BB";"HUN";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";160;0;1;"Canceled";"2017-02-22"
"Resort Hotel";1;194;2017;"July";17;3;6;2;2;0;"HB";"CHE";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";291;0;0;"Canceled";"2017-07-06"
"Resort Hotel";1;194;2017;"July";22;2;4;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";184;0;2;"Canceled";"2017-04-27"
"Resort Hotel";1;194;2017;"March";1;2;5;2;2;0;"BB";"DNK";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";87;0;1;"Canceled";"2016-10-02"
"Resort Hotel";1;194;2017;"March";14;4;14;1;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"440";"";50;"Transient-Party";44;0;0;"Canceled";"2017-01-10"
"Resort Hotel";1;194;2017;"March";14;4;14;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"440";"";50;"Transient-Party";62;0;0;"Canceled";"2017-01-10"
"Resort Hotel";1;194;2017;"May";4;4;10;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"F";"F";0;"No Deposit";"241";"";0;"Transient";140;0;0;"Canceled";"2016-10-23"
"Resort Hotel";1;195;2015;"August";4;0;5;2;0;0;"HB";"PRT";"Direct";"Direct";0;2;0;"E";"E";0;"No Deposit";"";"";0;"Transient";186;0;2;"Canceled";"2015-01-22"
"Resort Hotel";1;195;2015;"July";18;2;6;3;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;2;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";189;0;1;"Canceled";"2015-02-11"
"Resort Hotel";1;195;2015;"September";8;2;5;2;1;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;1;0;"D";"D";0;"No Deposit";"5";"";0;"Transient";72;0;1;"Canceled";"2015-08-08"
"Resort Hotel";1;195;2016;"August";16;2;8;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"261";"";0;"Transient";124;0;0;"Canceled";"2016-06-22"
"Resort Hotel";1;195;2016;"June";6;1;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";99;0;1;"Canceled";"2016-05-05"
"Resort Hotel";1;195;2016;"September";11;2;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";119;0;1;"Canceled";"2016-03-07"
"Resort Hotel";1;195;2016;"September";22;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"243";"";0;"Contract";52;0;0;"Canceled";"2016-08-05"
"Resort Hotel";1;195;2017;"August";1;1;5;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";231;0;0;"Canceled";"2017-04-02"
"Resort Hotel";1;195;2017;"August";3;0;3;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";183;0;1;"Canceled";"2017-06-19"
"Resort Hotel";1;195;2017;"August";14;2;5;2;1;0;"HB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";202;0;2;"Canceled";"2017-05-29"
"Resort Hotel";1;195;2017;"August";19;2;2;2;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";212;0;0;"Canceled";"2017-06-08"
"Resort Hotel";1;195;2017;"August";20;4;9;2;0;0;"BB";"CHE";"Online TA";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"240";"";0;"Transient";180;0;0;"Canceled";"2017-04-24"
"Resort Hotel";1;195;2017;"August";23;2;8;3;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"196";"";0;"Transient";39;0;0;"Canceled";"2017-02-09"
"Resort Hotel";1;195;2017;"July";17;3;6;2;2;0;"HB";"CHE";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";291;0;0;"Canceled";"2017-01-09"
"Resort Hotel";1;195;2017;"July";23;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;0;"Canceled";"2017-02-06"
"Resort Hotel";1;195;2017;"March";5;4;6;1;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"273";"";0;"Transient-Party";40;0;0;"Canceled";"2017-02-10"
"Resort Hotel";1;196;2015;"July";16;0;3;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";164;0;0;"Canceled";"2015-06-18"
"Resort Hotel";1;196;2016;"August";15;2;5;2;1;0;"HB";"PRT";"Direct";"Direct";0;0;0;"E";"E";1;"No Deposit";"";"";0;"Transient";201;0;1;"Canceled";"2016-02-19"
"Resort Hotel";1;196;2016;"August";29;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"314";"";0;"Transient";121;0;1;"Canceled";"2016-08-17"
"Resort Hotel";1;196;2016;"December";24;2;6;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";6;"No Deposit";"240";"";0;"Transient";46;0;0;"Canceled";"2016-06-28"
"Resort Hotel";1;196;2016;"December";30;1;2;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"";"308";0;"Transient-Party";114;0;0;"Canceled";"2016-12-22"
"Resort Hotel";1;196;2016;"December";30;1;2;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"";"308";0;"Transient-Party";180;0;0;"Canceled";"2016-12-20"
"Resort Hotel";1;196;2016;"December";30;1;2;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"";"308";0;"Transient-Party";114;0;0;"Canceled";"2016-12-22"
"Resort Hotel";1;196;2016;"December";30;1;2;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"";"308";0;"Transient-Party";180;0;0;"Canceled";"2016-12-19"
"Resort Hotel";1;196;2016;"July";25;1;4;2;1;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"242";"";0;"Transient";190;0;0;"Canceled";"2016-06-20"
"Resort Hotel";1;196;2016;"June";14;2;7;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";99;0;2;"Canceled";"2015-12-04"
"Resort Hotel";1;196;2016;"June";25;3;6;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";89;0;0;"Canceled";"2016-06-08"
"Resort Hotel";1;196;2016;"June";29;2;7;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";106;0;2;"Canceled";"2015-12-17"
"Resort Hotel";1;196;2016;"March";7;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"242";"";0;"Transient";41;0;2;"Canceled";"2015-08-31"
"Resort Hotel";1;196;2016;"September";19;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";120;0;0;"Canceled";"2016-05-02"
"Resort Hotel";1;196;2017;"August";7;2;5;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";168;0;1;"Canceled";"2017-04-25"
"Resort Hotel";1;196;2017;"August";8;0;3;2;0;0;"BB";"CHE";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";168;0;1;"Canceled";"2017-04-19"
"Resort Hotel";1;196;2017;"July";24;2;5;2;2;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";292;0;2;"Canceled";"2017-01-15"
"Resort Hotel";1;196;2017;"July";24;3;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;1;"Canceled";"2017-01-11"
"Resort Hotel";1;196;2017;"July";27;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;0;"Canceled";"2017-01-13"
"Resort Hotel";1;196;2017;"June";29;1;3;2;2;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"G";"G";3;"No Deposit";"240";"";0;"Transient";180;0;0;"Canceled";"2017-02-28"
"Resort Hotel";1;197;2015;"October";20;2;9;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";42;0;2;"Canceled";"2015-04-10"
"Resort Hotel";1;197;2015;"September";1;1;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";123;0;1;"Canceled";"2015-07-06"
"Resort Hotel";1;197;2016;"April";12;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";52;0;2;"Canceled";"2015-10-07"
"Resort Hotel";1;197;2016;"April";30;1;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"298";"";0;"Transient-Party";85;0;0;"Canceled";"2016-04-15"
"Resort Hotel";1;197;2016;"April";30;1;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"298";"";0;"Transient-Party";85;0;0;"Canceled";"2016-04-21"
"Resort Hotel";1;197;2016;"August";2;0;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"F";"F";0;"No Deposit";"242";"";0;"Transient";167;0;2;"Canceled";"2016-03-15"
"Resort Hotel";1;197;2016;"August";11;2;5;1;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"143";"";0;"Transient";104;0;2;"Canceled";"2016-01-27"
"Resort Hotel";1;197;2016;"March";19;2;3;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";77;0;3;"Canceled";"2015-09-04"
"Resort Hotel";1;197;2016;"May";12;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"314";"";0;"Transient";63;0;0;"No-Show";"2016-05-12"
"Resort Hotel";1;197;2016;"May";24;0;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";66;0;0;"Canceled";"2016-02-16"
"Resort Hotel";1;197;2016;"September";21;2;5;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"D";"D";0;"Non Refund";"253";"";0;"Transient";67;0;0;"Canceled";"2016-03-31"
"Resort Hotel";1;197;2016;"September";23;1;2;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"250";"";0;"Transient";92;0;0;"Canceled";"2016-06-16"
"Resort Hotel";1;197;2017;"August";21;1;2;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";160;0;0;"Canceled";"2017-02-05"
"Resort Hotel";1;197;2017;"August";24;1;3;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";198;0;1;"Canceled";"2017-06-29"
"Resort Hotel";1;197;2017;"July";1;2;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";1;"No Deposit";"314";"";0;"Transient";128;0;2;"Canceled";"2017-01-06"
"Resort Hotel";1;197;2017;"July";19;0;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";2;"No Deposit";"240";"";0;"Transient";153;0;0;"Canceled";"2017-01-03"
"Resort Hotel";1;197;2017;"July";25;2;6;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;0;"Canceled";"2017-01-11"
"Resort Hotel";1;197;2017;"June";8;2;6;2;2;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"G";"G";2;"No Deposit";"240";"";0;"Transient";180;0;0;"Canceled";"2017-04-10"
"Resort Hotel";1;198;2015;"August";22;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;2;0;"A";"A";0;"No Deposit";"240";"";0;"Transient-Party";148;0;2;"Canceled";"2015-05-27"
"Resort Hotel";1;198;2016;"June";3;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";99;0;0;"Canceled";"2016-03-15"
"Resort Hotel";1;198;2016;"June";27;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";91;0;2;"Canceled";"2016-01-12"
"Resort Hotel";1;198;2016;"May";13;2;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";79;0;1;"Canceled";"2016-01-15"
"Resort Hotel";1;198;2016;"October";5;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"171";"";0;"Transient";65;0;0;"Canceled";"2016-09-07"
"Resort Hotel";1;198;2016;"October";5;2;7;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";63;0;0;"Canceled";"2016-03-26"
"Resort Hotel";1;198;2016;"October";5;2;7;2;0;0;"HB";"DEU";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";108;0;0;"Canceled";"2016-04-11"
"Resort Hotel";1;198;2016;"October";15;2;5;2;0;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"A";"A";2;"No Deposit";"240";"";0;"Transient-Party";61;0;0;"Canceled";"2016-08-02"
"Resort Hotel";1;198;2016;"October";15;2;5;2;0;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"240";"";0;"Transient-Party";68;0;0;"Canceled";"2016-08-02"
"Resort Hotel";1;198;2016;"October";15;2;5;2;0;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"D";"D";2;"No Deposit";"240";"";0;"Transient-Party";68;0;0;"Canceled";"2016-08-02"
"Resort Hotel";1;198;2016;"October";15;2;5;2;2;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"G";"G";1;"No Deposit";"240";"";0;"Transient-Party";124;0;0;"Canceled";"2016-08-02"
"Resort Hotel";1;198;2016;"October";15;2;5;2;2;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"G";"G";2;"No Deposit";"240";"";0;"Transient-Party";124;0;0;"Canceled";"2016-08-02"
"Resort Hotel";1;198;2017;"August";1;0;4;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";157;0;0;"Canceled";"2017-01-15"
